Brand,Car,Year,City,KMS,Fuel,Transmission,Price,Emi
Maruti,BalenoAlpha Petrol,2023,Kolkata,18000,petrol,manual,831000,14151.0
Maruti,S-CrossAlpha,2021,Kolkata,76500,petrol,manual,703000,11971.0
Maruti,Wagon R 1.0VXI,2023,Kolkata,13500,petrol,manual,530000,9472.0
Honda,CityZX Petrol MT,2023,Kolkata,8500,petrol,manual,1242000,21359.0
Maruti,Alto 800LXi,2021,Kolkata,14500,petrol,manual,321000,5737.0
Mahindra,KUV100K8 6 STR,2017,Kolkata,38000,petrol,manual,272000,4632.0
Maruti,S-PressoVXI,2022,Kolkata,30500,petrol,manual,422000,7186.0
Nissan,MagniteXV Premium Turbo CVT,2021,Kolkata,33500,petrol,automatic,668000,11375.0
Honda,CityV 4th Gen,2019,Kolkata,70500,petrol,manual,783000,13334.0
Maruti,EstiloVXI,2013,Kolkata,38000,petrol,manual,218000,5876.0
Kia,SonetGTX Plus 1.0 DCT,2021,Kolkata,65500,petrol,automatic,875000,14900.0
Maruti,CiazZXI+,2016,Kolkata,91000,petrol,manual,422000,7186.0
Maruti,CelerioZXi Plus,2023,Kolkata,20500,petrol,manual,511000,8702.0
Honda,AmazeS MT 1.2 Petrol,2021,Kolkata,15500,petrol,manual,590000,10047.0
Hyundai,i20 Active1.2 S,2018,Kolkata,104000,petrol,manual,424000,7220.0
Renault,KigerRXZ 1.0 Turbo MT Dual Tone,2023,Kolkata,7500,petrol,manual,751000,12789.0
Maruti,Swift DzireVXI,2016,Kolkata,45500,petrol,manual,407000,6930.0
Tata,AltrozXT 1.2,2024,Kolkata,18500,petrol,manual,715000,12176.0
Hyundai,Fluidic Verna 4S1.6 CRDi SX AT,2016,Kolkata,90500,diesel,automatic,419000,7135.0
Maruti,Alto 800VXi,2022,Kolkata,21000,petrol,manual,345000,6166.0
Honda,CityZX CVT Petrol,2023,Kolkata,26000,petrol,automatic,1121000,19278.0
Hyundai,New Santro 1.1Asta MT,2020,Kolkata,125000,petrol,manual,329000,5555.0
Maruti,S-PressoVXi,2021,Kolkata,10000,petrol,manual,399000,6794.0
Renault,Duster85 PS RxL Diesel,2016,Kolkata,93500,diesel,manual,375000,6825.0
Tata,TigorXM,2022,Kolkata,40500,petrol,manual,492000,8378.0
Maruti,SwiftVXI,2024,Kolkata,14000,petrol,manual,673000,11460.0
Maruti,DzireLXi,2022,Kolkata,26000,petrol,manual,509999,8685.0
Maruti,Alto 800VXi,2021,Kolkata,3500,petrol,manual,359000,6416.0
Maruti,Wagon R 1.0VXI AMT,2016,Kolkata,37500,petrol,automatic,339000,6058.0
Kia,SeltosHTK Plus G,2021,Kolkata,55500,petrol,manual,925000,15752.0
Mahindra,KUV100K8 6 STR,2017,Kolkata,107000,petrol,manual,316000,5381.0
Volkswagen,AmeoComfortline 1.2L (P),2017,Kolkata,67000,petrol,manual,307000,4901.0
Datsun,Redi-GOT (O),2017,Kolkata,71500,petrol,manual,182000,6922.0
Honda,CityV Petrol,2021,Kolkata,21000,petrol,manual,849000,14457.0
Maruti,DzireZXI CNG,2022,Kolkata,28000,petrol+cng,manual,725000,12346.0
Maruti,S-PressoVXi,2023,Kolkata,9500,petrol,manual,484000,8242.0
Renault,KwidCLIMBER 1.0 Opt,2022,Kolkata,40000,petrol,manual,444000,7561.0
Maruti,Wagon R 1.0VXI,2011,Kolkata,25500,petrol,manual,222000,16029.0
Tata,Tiago NRGXZ,2022,Kolkata,97000,petrol,manual,470000,8003.0
Tata,TiagoRevotron XZ Plus CNG,2022,Kolkata,33000,petrol+cng,manual,611000,10404.0
Hyundai,VenueSX 1.2 Petrol,2022,Kolkata,28500,petrol,manual,877999,14951.0
Maruti,S-PressoVXI Plus,2021,Kolkata,18500,petrol,manual,413999,7220.0
Honda,CityV CVT Petrol,2022,Kolkata,10000,petrol,automatic,997000,16978.0
Volkswagen,VirtusTopline 1.0 TSI AT,2023,Kolkata,23000,petrol,automatic,1336000,22973.0
Maruti,Alto 800VXi,2020,Kolkata,42500,petrol,manual,319000,5701.0
Maruti,SwiftVXI,2011,Kolkata,66000,petrol,manual,214000,15291.0
Skoda,Rapid NewStyle 1.5 TDI AT,2018,Kolkata,106500,diesel,automatic,544000,9264.0
Ford,FreestyleTitanium 1.5 TDCI,2019,Kolkata,101500,diesel,manual,412000,8842.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2017,Kolkata,97500,petrol,manual,385000,6556.0
Skoda,KushaqStyle 1.0L TSI MT,2022,Kolkata,22000,petrol,manual,1183000,20350.0
Renault,Kwid1.0L RXT(O) AMT,2021,Kolkata,39000,petrol,automatic,393000,6692.0
Maruti,BalenoAlpha Automatic,2019,Kolkata,78000,petrol,automatic,563000,9587.0
Maruti,Alto 800LXi,2021,Kolkata,14500,petrol,manual,322000,5754.0
Kia,CarensLuxury Plus 1.5 Diesel 7 STR,2022,Kolkata,41000,diesel,manual,1262000,21712.0
Mahindra,Scorpio NZ8 L Diesel AT 4WD 7 STR,2022,Kolkata,64000,diesel,automatic,1859000,31972.0
Renault,TriberRXT,2021,Kolkata,25500,petrol,manual,544000,9264.0
Renault,KigerRXZ MT,2022,Kolkata,59500,petrol,manual,546000,9298.0
Maruti,S-PressoVXI Plus,2022,Kolkata,74500,petrol,manual,392000,6675.0
Maruti,IgnisZeta MT Petrol,2020,Kolkata,41000,petrol,manual,488000,8310.0
Ford,EcoSportTitanium + 1.5L Ti-VCT AT,2021,Kolkata,50500,petrol,automatic,778000,13248.0
Volkswagen,VentoHighline Plus 1.0L TSI Petrol AT,2022,Kolkata,12000,petrol,automatic,894999,14288.0
Maruti,CelerioZXi,2022,Kolkata,30000,petrol,manual,455999,7765.0
Hyundai,Elite i20Sportz Plus 1.2,2020,Kolkata,24000,petrol,manual,579000,9860.0
Ford,FreestyleTitanium Plus 1.5 TDCI,2018,Kolkata,62000,diesel,manual,424000,9099.0
Maruti,XL6Alpha MT Petrol,2022,Kolkata,33500,petrol,manual,892000,15190.0
Renault,KigerRXZ MT,2021,Kolkata,32000,petrol,manual,587000,9996.0
Toyota,Innova Crysta2.4 ZX 7 STR,2022,Kolkata,67500,diesel,manual,1952000,33572.0
Hyundai,Grand i10 NiosAsta U2 1.2 CRDI,2020,Kolkata,14000,diesel,manual,685000,11665.0
Skoda,KushaqAmbition 1.0L TSI MT,2021,Kolkata,17500,petrol,manual,949000,16160.0
Maruti,Wagon R StingrayVXI,2015,Kolkata,43500,petrol,manual,290000,5278.0
Hyundai,New i20Sportz 1.0 Turbo IMT,2021,Kolkata,62500,petrol,manual,596000,10149.0
Honda,CityV Petrol,2021,Kolkata,18000,petrol,manual,852000,14509.0
Maruti,CelerioZXI Plus,2022,Kolkata,16000,petrol,manual,551000,9383.0
Hyundai,VenueS(O) 1.2,2023,Kolkata,29500,petrol,manual,819000,13947.0
Maruti,Wagon R 1.0LXI,2011,Kolkata,25500,petrol,manual,212000,15307.0
Hyundai,XcentS 1.2,2016,Kolkata,16500,petrol,manual,328000,5236.0
Maruti,S-PressoVXi (O) AMT,2023,Kolkata,17000,petrol,automatic,512000,8719.0
Skoda,SlaviaAmbition 1.0L TSI MT,2022,Kolkata,20000,petrol,manual,911999,15530.0
Maruti,Vitara BrezzaZXi Plus AT SHVS,2020,Kolkata,4000,petrol,automatic,859000,14628.0
Maruti,IgnisAlpha 1.2 AMT,2021,Kolkata,23000,petrol,automatic,559000,9519.0
Nissan,MagniteXV Premium Turbo (O) Dual Tone,2021,Kolkata,19000,petrol,manual,653000,11120.0
Hyundai,i20 N LineN8 1.0 Turbo DCT,2024,Kolkata,26000,petrol,automatic,1059000,18212.0
Honda,CityV Petrol MT,2023,Kolkata,18000,petrol,manual,1032000,17747.0
Hyundai,Elite i20Asta 1.2 (O),2019,Pune,83500,petrol,manual,585000,9962.0
Maruti,Wagon R 1.0VXI,2013,Pune,31500,petrol,manual,298000,8264.0
Maruti,SwiftVXI,2014,Pune,49500,petrol,manual,368000,7898.0
Maruti,IgnisZeta MT Petrol,2022,Pune,101000,petrol,manual,500000,8514.0
Ford,EcoSportTitanium + 1.5L Ti-VCT AT,2020,Pune,56500,petrol,automatic,832000,14168.0
Maruti,IgnisZeta 1.2 AMT,2022,Pune,6000,petrol,automatic,657000,11188.0
Maruti,Wagon R 1.0VXI,2013,Pune,83000,petrol,manual,277000,7681.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2019,Pune,82000,petrol,automatic,874000,14883.0
Maruti,Wagon R 1.0VXI,2015,Pune,45000,petrol,manual,314000,5976.0
BMW,3 Series320d Luxury Line,2019,Pune,49000,diesel,automatic,2450000,42136.0
Tata,AltrozXZA Plus Petrol Dark Edtion,2023,Pune,25000,petrol,automatic,874000,14883.0
Tata,AltrozXZ 1.2,2023,Pune,23000,petrol,manual,759000,12925.0
Renault,Duster110 PS RXL 4X2 AMT,2017,Pune,101000,diesel,automatic,497000,8463.0
Honda,BR-VV CVT Petrol,2019,Pune,83000,petrol,automatic,778000,13248.0
Maruti,BalenoZeta 1.2,2017,Pune,17500,petrol,manual,537000,9144.0
Tata,AltrozXT 1.2,2021,Pune,16500,petrol,manual,649000,11052.0
Kia,SonetX Line DCT,2023,Pune,71500,petrol,automatic,1178000,20259.0
Mercedes,GLA200 CGI Sport,2019,Pune,26500,petrol,automatic,1989999,34225.0
Jeep,CompassModel S (O) 2.0 Diesel,2021,Pune,43000,diesel,manual,1750000,30097.0
BMW,3 Series GT320d GT Sport Line,2019,Pune,62500,diesel,automatic,2500000,42996.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2015,Pune,57500,petrol,manual,405000,7371.0
Hyundai,CretaSX Petrol,2021,Pune,62500,petrol,manual,1135000,19515.0
Jeep,CompassModel S (O) Diesel 4x4 AT,2021,Pune,36000,diesel,automatic,2250000,38696.0
Maruti,Wagon R 1.0VXI,2013,Pune,60500,petrol,manual,276000,7654.0
Hyundai,Creta1.6 SX (O),2016,Pune,123500,diesel,manual,821000,13981.0
Tata,PunchAccomplished AMT,2023,Pune,17000,petrol,automatic,775000,13197.0
Tata,AltrozXT 1.2,2023,Pune,16500,petrol,manual,743000,12652.0
Tata,NexonXM (S),2021,Pune,28000,petrol,manual,765000,13027.0
Maruti,Wagon R 1.0VXI,2012,Pune,72500,petrol,manual,261000,10124.0
Maruti,Wagon R 1.0LXI,2012,Pune,38000,petrol,manual,268000,10395.0
Maruti,XL6Alpha MT Petrol,2022,Pune,43000,petrol,manual,1059000,18212.0
Mercedes,C-ClassC 200 Progressive,2021,Pune,29000,petrol,automatic,3600000,61916.0
Hyundai,VenueSX (O) 1.0 Turbo DCT,2023,Pune,38500,petrol,automatic,1137000,19549.0
Maruti,Grand VitaraAlpha Smart Hybrid,2023,Pune,7000,petrol,manual,1419000,24403.0
Kia,SonetGTX Plus 1.0 DCT,2021,Pune,92500,petrol,automatic,928999,15820.0
Honda,CityZX CVT Petrol,2019,Pune,33000,petrol,automatic,927000,15786.0
Nissan,MagniteXV Premium,2023,Pune,11000,petrol,manual,787000,13402.0
Hyundai,VenueSX 1.0 Turbo,2022,Pune,48000,petrol,manual,891000,15173.0
Maruti,BalenoAlpha MT,2022,Pune,19000,petrol,manual,823000,14015.0
Maruti,Wagon R 1.0LXI,2013,Pune,112500,petrol,manual,234000,6489.0
Maruti,CelerioZXI (O) AMT,2017,Pune,60000,petrol,automatic,449000,7646.0
Hyundai,i20Asta 1.2 IVT,2022,Pune,33500,petrol,automatic,831000,14151.0
Maruti,XL6Alpha AT Petrol,2022,Pune,32500,petrol,automatic,1180000,20294.0
Nissan,MicraXV Petrol,2017,Pune,137500,petrol,manual,319000,5092.0
Mahindra,XUV500W10,2015,Pune,128000,diesel,manual,844999,16081.0
Hyundai,i10Sportz 1.2 Kappa2,2011,Pune,81000,petrol,manual,222000,15862.0
Tata,AltrozXZ Plus 1.2,2023,Pune,20500,petrol,manual,805000,13708.0
Ford,Figo AspireTitanium Plus 1.2 Ti-VCT,2021,Pune,28500,petrol,manual,572000,9132.0
Tata,AltrozXZ Plus 1.2 Turbo DT,2021,Pune,40000,petrol,manual,731000,12448.0
Maruti,Wagon R 1.0VXI AMT,2016,Pune,24000,petrol,automatic,407000,7274.0
Maruti,Wagon R 1.0VXI AMT,2016,Pune,51500,petrol,automatic,368000,6577.0
Tata,NexonXZA Plus (O) Diesel,2021,Pune,125000,diesel,automatic,949000,16160.0
Tata,AltrozXZ Plus 1.5 diesel mt dual tone,2022,Pune,74000,diesel,manual,785000,13368.0
Maruti,CelerioZXi Plus,2023,Pune,15000,petrol,manual,563000,9587.0
Honda,CityVX CVT,2016,Pune,74500,petrol,automatic,618000,10524.0
Honda,BR-VV CVT Petrol,2017,Pune,76000,petrol,automatic,719000,12244.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2021,Pune,46000,petrol,automatic,998000,16995.0
Renault,KigerRXZ 1.0 Turbo MT,2022,Pune,34000,petrol,manual,712000,12124.0
Tata,HarrierXZ,2019,Pune,29000,diesel,manual,1307000,22478.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2022,Pune,34000,petrol,automatic,1070000,18402.0
Honda,JazzV Petrol,2016,Pune,58000,petrol,manual,480000,7663.0
Hyundai,EonMagna,2011,Pune,49000,petrol,manual,206999,13866.0
Maruti,CiazAlpha AT Petrol,2020,Pune,61000,petrol,automatic,826000,14066.0
Volkswagen,Vento1.0L Comfortline Petrol,2021,Pune,71000,petrol,manual,749000,11957.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2022,Pune,36500,petrol,manual,997000,16978.0
Honda,CityVX Petrol,2021,Pune,12500,petrol,manual,1060000,18229.0
Tata,AltrozXZ 1.2,2021,Pune,108500,petrol,manual,611000,10404.0
Chevrolet,SparkLT 1.0,2013,Pune,46500,petrol,manual,179000,
Maruti,Alto 800Lxi,2012,Pune,74000,petrol,manual,200999,7796.0
Ford,FreestyleTitanium Plus 1.2 Ti-VCT,2021,Pune,41500,petrol,manual,635000,10813.0
Ford,EcoSportTitanium + 1.5L TDCi,2018,Pune,98500,diesel,manual,757000,12891.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2021,Pune,45500,petrol,manual,917000,15615.0
Hyundai,EonMagna,2015,Pune,59000,petrol,manual,260000,4436.0
Maruti,CiazAlpha AT Petrol,2021,Pune,22500,petrol,automatic,957000,16297.0
Maruti,Wagon R 1.0VXI AMT,2016,Pune,39000,petrol,automatic,377000,6737.0
Maruti,IgnisZeta 1.2 MT,2017,Pune,42500,petrol,manual,455999,7765.0
Mahindra,XUV 3001.2L W8 (O) AMT DUAL TONE,2021,Pune,32500,petrol,automatic,944000,16075.0
Honda,JazzZX CVT,2022,Pune,20000,petrol,automatic,899000,14352.0
Honda,CityZX CVT Petrol,2020,Pune,87000,petrol,automatic,922000,15701.0
Maruti,CelerioVXi AMT,2016,Pune,14000,petrol,automatic,419000,7135.0
Kia,SeltosGTX Plus AT D,2021,Pune,46000,diesel,automatic,1541000,26503.0
Honda,City1.5 V MT,2011,Pune,50500,petrol,manual,300000,21436.0
Renault,Duster110 PS RXZ 4X2 AMT,2017,Pune,104500,diesel,automatic,549000,9349.0
Honda,Amaze1.2 VX i-VTEC,2018,Pune,73000,petrol,manual,513999,8753.0
Tata,AltrozXZA+,2022,Pune,40500,petrol,automatic,731000,12448.0
Toyota,Corolla Altis1.8 G,2012,Pune,59000,petrol,manual,397000,15099.0
Skoda,KushaqAmbition 1.0L TSI AT,2023,Pune,11500,petrol,automatic,1377000,23681.0
Renault,KigerRXT 1.0 Turbo MT,2021,Pune,26000,petrol,manual,626000,10660.0
Hyundai,VernaSX (O) 1.5 Turbo Petrol MT,2023,Pune,26500,petrol,manual,1367000,23517.0
Hyundai,Elite i20Sportz 1.2,2016,Pune,40500,petrol,manual,529000,9008.0
Hyundai,VenueSX 1.2 Petrol,2023,Pune,11000,petrol,manual,1034000,17782.0
Maruti,Wagon R 1.0VXI,2013,Pune,123500,petrol,manual,250000,6933.0
Hyundai,New Santro 1.1Sportz MT,2021,Pune,23500,petrol,manual,493000,7870.0
Maruti,Swift DzireZXI,2013,Pune,107000,petrol,manual,399000,10755.0
Maruti,CelerioZXi,2014,Pune,74000,petrol,manual,314000,6739.0
Renault,Kwid1.0L RXT(O) AMT,2022,Pune,23500,petrol,automatic,479000,8157.0
Maruti,Wagon R 1.0VXI AMT,2016,Pune,74000,petrol,automatic,349000,6237.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2021,Pune,80000,petrol,manual,896000,15258.0
Renault,KigerRXT 1.0 Turbo MT Dual Tone,2021,Pune,17000,petrol,manual,680000,11580.0
Maruti,XL6Alpha AT Petrol,2022,Pune,41000,petrol,automatic,1113000,19140.0
Hyundai,i10Magna 1.1 iRDE2,2014,Pune,147000,petrol,manual,224000,4807.0
Hyundai,AuraSX 1.2 Petrol,2024,Pune,10000,petrol,manual,791000,13470.0
Mahindra,KUV100K6+ 6 STR,2016,Pune,43500,petrol,manual,350000,5960.0
Toyota,GlanzaV AMT,2024,Pune,20000,petrol,automatic,956000,16280.0
Volkswagen,Vento1.6L Highline Petrol,2016,Pune,50000,petrol,manual,555000,8860.0
Ford,EcoSportSE 1.5L Ti-VCT,2021,Pune,33000,petrol,manual,875000,14900.0
Maruti,Swift DzireVXI,2014,Pune,94000,petrol,manual,405000,8692.0
Tata,AltrozXZA Plus Petrol Dark Edtion,2022,Pune,22500,petrol,automatic,821000,13981.0
Renault,TriberRXZ,2021,Pune,17000,petrol,manual,628000,10694.0
Renault,Duster85 PS RxL Diesel,2014,Pune,78500,diesel,manual,459000,9851.0
Toyota,Etios LivaG,2012,Pune,39000,petrol,manual,276000,9841.0
Maruti,DzireZXi Plus,2022,Pune,24000,petrol,manual,722000,12295.0
Tata,NexonXM,2023,Pune,30000,petrol,manual,782000,13317.0
Honda,Amaze1.2L VX CVT,2016,Pune,43000,petrol,automatic,498000,8480.0
Tata,AltrozXZ Plus 1.2 Turbo DT,2022,Pune,35000,petrol,manual,791000,13470.0
Nissan,SunnyXV Diesel,2016,Pune,111500,diesel,manual,551000,8796.0
Ford,EcoSportTitanium 1.5L TDCi,2020,Pune,82500,diesel,manual,797000,13572.0
Maruti,CelerioVXI AMT,2015,Pune,71000,petrol,automatic,346000,6298.0
Tata,TiagoXZA+ AMT,2019,Pune,36500,petrol,automatic,564000,9604.0
Hyundai,New Santro 1.1Sportz Executive CNG,2022,Pune,70000,petrol+cng,manual,541000,8637.0
Maruti,CelerioVXI AMT,2017,Pune,81500,petrol,automatic,380000,6471.0
Tata,TiagoXZA+ AMT,2020,Pune,46000,petrol,automatic,547000,9315.0
Mahindra,XUV500W6,2016,Pune,116000,diesel,manual,718000,12832.0
Volkswagen,TaigunTopline 1.0 TSI AT,2022,Pune,19000,petrol,automatic,1437000,24714.0
Renault,Kwid1.0L RXT(O) AMT,2022,Pune,11500,petrol,automatic,496000,8446.0
Mahindra,XUV 300W8 AMT (O) Diesel,2021,Pune,37000,diesel,automatic,1074000,18470.0
Tata,NexonXZ Plus (O),2022,Pune,20500,petrol,manual,977000,16637.0
Maruti,Alto 800VXi,2023,Pune,6500,petrol,manual,429000,7667.0
Skoda,SuperbL&K TSI AT,2016,Pune,119000,petrol,automatic,1214000,21911.0
Honda,CityVX CVT,2016,Pune,67500,petrol,automatic,660000,11239.0
Maruti,Wagon R 1.0VXI,2015,Pune,62000,petrol,manual,314000,5976.0
Maruti,Wagon R 1.2ZXI Plus,2022,Pune,22500,petrol,manual,592000,10081.0
Maruti,Wagon R 1.0VXI AMT,2016,Pune,58000,petrol,automatic,347000,6201.0
Tata,TigorRevotron XZ+ CNG,2022,Pune,43500,petrol+cng,manual,696000,11852.0
Datsun,Redi-GOT(O) 1.0,2018,Pune,45000,petrol,manual,249000,6711.0
Tata,NexonXZ Plus S,2021,Pune,41500,petrol,manual,897000,15275.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2022,Pune,16000,cng,manual,714000,12159.0
Hyundai,New Santro 1.1Sportz Executive CNG,2021,Pune,75000,petrol+cng,manual,513999,8206.0
Hyundai,i10Magna 1.2 Kappa2,2011,Pune,47500,petrol,manual,217000,15505.0
Kia,SeltosHTX Plus D,2021,Pune,43500,diesel,manual,1385000,23819.0
Tata,HexaXM,2020,Pune,43000,diesel,manual,859000,13714.0
Mahindra,XUV 300W8 (O) Petrol,2022,Pune,17500,petrol,manual,939000,15990.0
Maruti,Grand VitaraAlpha Dual Tone Smart Hybrid AT,2023,Pune,24500,petrol,automatic,1527000,26259.0
Tata,NexonXZ Plus,2023,Pune,30500,petrol,manual,919999,16075.0
Skoda,Rapid1.6 MPI Style Plus,2016,Pune,75500,petrol,manual,416000,6641.0
Maruti,Wagon R 1.0VXi 1.0,2020,Pune,15000,petrol,manual,480999,8596.0
Hyundai,Elite i20Asta 1.2,2015,Pune,110000,petrol,manual,451999,8227.0
Hyundai,EonMagna,2013,Pune,57500,petrol,manual,231999,5862.0
Maruti,CiazAlpha 1.4 AT,2017,Pune,68000,petrol,automatic,657000,11188.0
Hyundai,VernaSX (O) 1.5 Turbo Petrol MT,2023,Pune,12000,petrol,manual,1429000,24576.0
Tata,NexonXZ Plus,2018,Pune,61500,petrol,manual,694000,11818.0
Hyundai,i20Magna 1.2,2011,Pune,63000,petrol,manual,258000,18435.0
Toyota,Corolla AltisGL Diesel,2017,Pune,69000,diesel,manual,1168000,20087.0
Renault,KigerRXZ Turbo CVT,2022,Pune,22500,petrol,automatic,849000,14457.0
Ford,FigoDuratec Petrol EXI 1.2,2013,Pune,76000,petrol,manual,216000,
Hyundai,New i20Asta (O) 1.2 MT,2023,Pune,15500,petrol,manual,922000,15701.0
Maruti,FronxZeta 1.0L Turbo 6 AT,2023,Pune,11000,petrol,automatic,1124000,19330.0
Maruti,BalenoAlpha,2021,Pune,39500,petrol,manual,717000,12210.0
Kia,SonetGTX Plus 1.0 iMT,2022,Pune,21500,petrol,manual,1083000,18629.0
Tata,NexonXZ Plus (HS),2022,Pune,7000,petrol,manual,977000,16637.0
Nissan,MagniteXV Premium,2023,Pune,45500,petrol,manual,721000,12278.0
Kia,SonetGTX Plus 1.0 DCT,2022,Pune,77000,petrol,automatic,1049000,18033.0
Renault,KigerRXZ 1.0 Turbo MT Dual Tone,2022,Pune,43500,petrol,manual,744000,12669.0
Maruti,Alto K10VXI S-CNG,2023,Pune,14000,petrol+cng,manual,528000,8991.0
Kia,SonetGTX Plus 1.5,2022,Pune,29000,diesel,manual,1164000,20018.0
Maruti,Wagon R 1.0LXI CNG,2018,Pune,49000,petrol+cng,manual,413000,7033.0
Maruti,DzireZXi,2019,Pune,25000,petrol,manual,658000,11205.0
Honda,JazzV CVT,2016,Pune,82000,petrol,automatic,430999,6880.0
Maruti,CiazAlpha AT Petrol,2021,Pune,32000,petrol,automatic,935000,15922.0
Honda,JazzVX Petrol,2015,Pune,67500,petrol,manual,466000,7952.0
Hyundai,VenueSX 1.0  Turbo iMT,2021,Pune,30000,petrol,manual,851000,14866.0
Tata,PunchCreative AMT Dual Tone,2023,Pune,1500,petrol,automatic,897000,15275.0
Maruti,CelerioVXi,2019,Pune,35000,petrol,manual,454000,7731.0
Volkswagen,AmeoTrendline 1.5L (D),2018,Pune,105000,diesel,manual,476000,7599.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2014,Pune,64500,petrol,manual,363000,7790.0
Maruti,Wagon R 1.2ZXI Plus Dual Tone,2023,Pune,14500,petrol,manual,638000,10864.0
Hyundai,i20 Active1.2 S,2015,Pune,106500,petrol,manual,448000,8154.0
Tata,NexonXZ Plus (HS),2022,Pune,13500,petrol,manual,969999,16518.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2014,Pune,106000,petrol,manual,340000,7297.0
Mahindra,XUV500W10 AT,2017,Pune,113000,diesel,automatic,824000,14726.0
Maruti,BrezzaZXI Plus Dual Tone,2022,Pune,36000,petrol,manual,1081000,18591.0
Hyundai,Creta1.6 EX,2020,Pune,84000,diesel,manual,1032000,17748.0
Hyundai,Elite i20Sportz 1.2,2016,Pune,69000,petrol,manual,434000,7390.0
Maruti,DzireZXI Plus AMT,2022,Pune,11500,petrol,automatic,827000,14083.0
Chevrolet,BeatLT Petrol,2013,Pune,66000,petrol,manual,188000,
Mahindra,XUV700AX7 Petrol MT 7 STR,2024,Pune,6000,petrol,manual,1985000,34143.0
Maruti,CelerioZXi AMT,2015,Pune,99500,petrol,automatic,349000,6352.0
Maruti,CelerioZXI (O) AMT,2019,Pune,104000,petrol,automatic,463000,7884.0
Ford,EcoSportTitanium 1.5 TDCi (Opt),2013,Pune,108000,diesel,manual,480000,12938.0
Maruti,CelerioZXi AMT,2018,Pune,40500,petrol,automatic,476999,8123.0
Hyundai,New Santro 1.1Magna Executive CNG,2022,Pune,53000,petrol+cng,manual,537000,8573.0
Ford,EcoSportTitanium 1.5L TDCi,2018,Pune,65500,diesel,manual,670000,11409.0
Hyundai,EonSportz,2018,Pune,29500,petrol,manual,355000,5667.0
Kia,SeltosHTX IVT G,2020,Pune,43500,petrol,automatic,1223000,21033.0
Maruti,XL6Alpha MT Petrol,2021,Pune,19000,petrol,manual,1034000,17782.0
Mahindra,XUV500W7,2021,Pune,40000,diesel,manual,1207000,21786.0
Maruti,IgnisZeta MT Petrol,2022,Pune,35500,petrol,manual,565000,9621.0
Skoda,SlaviaStyle 1.0L TSI AT,2022,Pune,28500,petrol,automatic,1285000,22099.0
Maruti,Alto K10VXi,2023,Pune,31000,petrol,manual,436000,7424.0
Maruti,Alto 800VXi,2017,Pune,49500,petrol,manual,281000,5022.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2014,Pune,44500,petrol,manual,377000,8091.0
Renault,KigerRXZ MT,2023,Pune,17500,petrol,manual,739000,12584.0
Kia,SeltosHTX+ G1.5 T-GDI Petrol IMT,2023,Pune,24500,petrol,manual,1619000,27842.0
Maruti,ErtigaZXi,2012,Pune,65500,petrol,manual,520000,19777.0
Tata,NexonXZ Plus,2022,Pune,12000,petrol,manual,933000,15888.0
Maruti,Wagon R 1.2ZXI,2022,Pune,39000,petrol,manual,532000,9059.0
Volkswagen,PoloHighline1.2L (P),2014,Pune,111000,petrol,manual,336000,8490.0
Honda,Amaze1.5 VX CVT Diesel,2020,Pune,60500,diesel,automatic,759000,12925.0
Hyundai,i10Era Petrol,2012,Pune,60000,petrol,manual,234000,8899.0
Nissan,MagniteXV Turbo Dual Tone,2021,Pune,23000,petrol,manual,713000,12141.0
Maruti,Wagon R 1.0VXI AMT,2016,Pune,39500,petrol,automatic,336000,6005.0
Volkswagen,T-Roc1.5 TSI DSG,2021,Pune,63500,petrol,automatic,1782000,30647.0
Mahindra,XUV500W6 AT,2016,Pune,75000,diesel,automatic,898000,16049.0
Maruti,Wagon R 1.0VXI CNG,2024,Pune,10500,petrol+cng,manual,644000,10966.0
Tata,TiagoRevotron XZA AMT,2018,Pune,34500,petrol,automatic,475000,8088.0
Maruti,CelerioVXi AMT,2014,Pune,68500,petrol,automatic,355000,7619.0
Tata,TigorRevotron XZ+ CNG,2023,Pune,40000,petrol+cng,manual,743000,12652.0
Mahindra,XUV500W10,2017,Pune,113000,diesel,manual,897000,16031.0
Renault,Kwid1.0L RXT(O) AMT,2021,Pune,24500,petrol,automatic,455000,7748.0
Maruti,S-CrossSigma 1.3,2017,Pune,67000,diesel,manual,534000,9093.0
Honda,CityZX Petrol CVT,2023,Pune,39500,petrol,automatic,1355000,23296.0
Hyundai,VenueSX 1.0  Turbo,2021,Pune,106000,petrol,manual,769000,13436.0
